Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:31:45.966352Z,6.409950090191291,7.646,91933825.12332171,95551895.8185538,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:32:16.944793Z,6.409950090191291,7.721,83054607.31804201,17558668.53924355,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:32:39.205115Z,6.409950090191291,6.856,59016787.04430063,59461831.71446435,,80.112.169.11
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:33:02.783525Z,6.409950090191291,7.344,91925707.63081881,96128385.65044035,,80.112.169.11
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:33:23.840908Z,6.409950090191291,6.698,89490209.59427647,94912850.56425172,,80.112.169.11
51330,Usenet.Farm,Amsterdam,2023-03-01T11:33:44.894493Z,6.409950090191291,7.004,89407182.15422739,95697413.49922311,,80.112.169.11
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:34:05.810932Z,6.409950090191291,6.934,67030401.00622952,94276488.36088493,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:34:31.664566Z,6.409950090191291,7.278,92862759.98262282,93438868.03803591,,80.112.169.11
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:34:55.710418Z,6.409950090191291,6.89,92569266.76233779,95904367.7692408,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:35:16.702274Z,6.409950090191291,7.543,85828535.37723354,92931987.00203644,,80.112.169.11
51330,Usenet.Farm,Amsterdam,2023-03-01T11:35:38.798480Z,6.409950090191291,10.909,71022683.60115515,94374034.04294723,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:36:01.527178Z,6.409950090191291,8.847,87563944.05144072,6485353.225173885,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:36:24.341739Z,6.409950090191291,7.228,92110816.88930617,85571436.40972118,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:36:45.288622Z,6.409950090191291,7.245,80196276.49816622,88322701.54273875,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:37:06.330154Z,6.409950090191291,6.941,76932191.95979501,95062525.71673499,,80.112.169.11
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:37:29.201376Z,6.409950090191291,6.923,70954159.58450754,68364420.3404062,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:37:50.902327Z,6.409950090191291,6.544,72304750.73839399,89179932.7492752,,80.112.169.11
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:38:12.709681Z,6.409950090191291,7.944,88067015.75702228,72460477.16593944,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:38:35.319440Z,6.409950090191291,7.406,90316793.02926895,96015947.72042808,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:38:56.524123Z,6.409950090191291,7.561,92692575.28317815,92106913.64723527,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:39:17.952952Z,6.409950090191291,7.716,87148260.50414063,95529493.19154039,,80.112.169.11
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:39:41.465695Z,6.409950090191291,6.913,92936008.50283843,95649248.38601889,,80.112.169.11
51330,Usenet.Farm,Amsterdam,2023-03-01T11:40:02.677769Z,6.409950090191291,6.561,90949405.37747593,95165673.83103362,,80.112.169.11
51330,Usenet.Farm,Amsterdam,2023-03-01T11:40:23.445050Z,6.409950090191291,7.115,91094605.98665681,96788593.88673353,,80.112.169.11
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:40:44.308212Z,6.409950090191291,7.055,89134022.01582128,95589205.31940623,,80.112.169.11
11611,"KamaTera, Inc.",Amsterdam,2023-03-01T11:41:05.082510Z,6.409950090191291,6.865,91125316.35073137,95595567.33006845,,80.112.169.11
3386,NFOrce Entertainment B.V.,Amsterdam,2023-03-01T11:41:25.966302Z,6.409950090191291,8.143,91303636.04197247,94027385.41402687,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:41:47.057972Z,6.409950090191291,6.776,92891878.7279751,93245628.59683537,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:42:07.983553Z,6.409950090191291,7.48,92464615.69776161,95563960.58852018,,80.112.169.11
52365,T-Mobile Netherlands B.V.,Amsterdam,2023-03-01T11:42:28.776507Z,6.409950090191291,6.96,89334243.43419804,95764807.38742694,,80.112.169.11
